,DEX_CONTRATO,Underlying_name,am_eu_type,Underlying Code,Tipo,Comprada,Contratos,Sentido,Strike,Px_ejecucion,Multiplicador,Divisa,Bid,Ask,Vencimiento,todays_date,Spot_Price
185,ESO2 3390R1,MINI S&P 500,Europea,ES,Put,0,0,0,3390,0,50,EUR,"9,4","10,1",2021-06-18,2021-04-16,3800
186,ESO2 3400R1,MINI S&P 500,Europea,ES,Put,0,0,0,3400,0,50,EUR,"9,6","10,4",2021-06-18,2021-04-16,3800
187,ESO2 3400F1,MINI S&P 500,Europea,ES,Call,0,0,0,3400,0,50,EUR,"785,9","772,7",2021-06-18,2021-04-16,3800
188,ESO2 3410F1,MINI S&P 500,Europea,ES,Call,0,0,0,3410,0,50,EUR,"776,1",763,2021-06-18,2021-04-16,3800
189,ESO2 3410R1,MINI S&P 500,Europea,ES,Put,0,0,0,3410,0,50,EUR,"9,9","10,6",2021-06-18,2021-04-16,3800
190,ESO2 3420R1,MINI S&P 500,Europea,ES,Put,0,0,0,3420,0,50,EUR,"10,1","10,8",2021-06-18,2021-04-16,3800
191,ESO2 3420F1,MINI S&P 500,Europea,ES,Call,0,0,0,3420,0,50,EUR,"766,4","753,2",2021-06-18,2021-04-16,3800
192,ESO2 3425F1,MINI S&P 500,Europea,ES,Call,0,0,0,3425,0,50,EUR,"761,5","748,3",2021-06-18,2021-04-16,3800
193,ESO2 3425R1,MINI S&P 500,Europea,ES,Put,0,0,0,3425,0,50,EUR,"10,2",11,2021-06-18,2021-04-16,3800
194,ESO2 3430R1,MINI S&P 500,Europea,ES,Put,0,0,0,3430,0,50,EUR,"10,3","11,1",2021-06-18,2021-04-16,3800
195,ESO2 3430F1,MINI S&P 500,Europea,ES,Call,0,0,0,3430,0,50,EUR,"756,6","743,5",2021-06-18,2021-04-16,3800
196,ESO2 3440F1,MINI S&P 500,Europea,ES,Call,0,0,0,3440,0,50,EUR,"746,9","733,7",2021-06-18,2021-04-16,3800
197,ESO2 3440R1,MINI S&P 500,Europea,ES,Put,0,0,0,3440,0,50,EUR,"10,6","11,4",2021-06-18,2021-04-16,3800
198,ESO2 3450R1,MINI S&P 500,Europea,ES,Put,0,0,0,3450,0,50,EUR,"10,8","11,6",2021-06-18,2021-04-16,3800
199,ESO2 3450F1,MINI S&P 500,Europea,ES,Call,0,0,0,3450,0,50,EUR,"737,1",724,2021-06-18,2021-04-16,3800
200,ESO2 3460F1,MINI S&P 500,Europea,ES,Call,0,0,0,3460,0,50,EUR,"727,4","714,3",2021-06-18,2021-04-16,3800
201,ESO2 3460R1,MINI S&P 500,Europea,ES,Put,0,0,0,3460,0,50,EUR,"11,1","11,9",2021-06-18,2021-04-16,3800
202,ESO2 3470F1,MINI S&P 500,Europea,ES,Call,0,0,0,3470,0,50,EUR,"717,7","704,6",2021-06-18,2021-04-16,3800
203,ESO2 3470R1,MINI S&P 500,Europea,ES,Put,0,0,0,3470,0,50,EUR,"11,4","12,2",2021-06-18,2021-04-16,3800
204,ESO2 3480R1,MINI S&P 500,Europea,ES,Put,0,0,0,3480,0,50,EUR,"11,7","12,5",2021-06-18,2021-04-16,3800
205,ESO2 3480F1,MINI S&P 500,Europea,ES,Call,0,0,0,3480,0,50,EUR,708,"694,9",2021-06-18,2021-04-16,3800
206,ESO2 3490R1,MINI S&P 500,Europea,ES,Put,0,0,0,3490,0,50,EUR,12,"12,9",2021-06-18,2021-04-16,3800
207,ESO2 3490F1,MINI S&P 500,Europea,ES,Call,0,0,0,3490,0,50,EUR,"698,3","685,2",2021-06-18,2021-04-16,3800
208,ESO2 3500R1,MINI S&P 500,Europea,ES,Put,0,0,0,3500,0,50,EUR,"12,3","13,2",2021-06-18,2021-04-16,3800
209,ESO2 3500F1,MINI S&P 500,Europea,ES,Call,0,0,0,3500,0,50,EUR,"688,6","675,6",2021-06-18,2021-04-16,3800
210,ESO2 3510F1,MINI S&P 500,Europea,ES,Call,0,0,0,3510,0,50,EUR,"678,9","665,9",2021-06-18,2021-04-16,3800
211,ESO2 3510R1,MINI S&P 500,Europea,ES,Put,0,0,0,3510,0,50,EUR,"12,6","13,5",2021-06-18,2021-04-16,3800
212,ESO2 3520F1,MINI S&P 500,Europea,ES,Call,0,0,0,3520,0,50,EUR,"669,2","656,3",2021-06-18,2021-04-16,3800
213,ESO2 3520R1,MINI S&P 500,Europea,ES,Put,0,0,0,3520,0,50,EUR,"12,9","13,9",2021-06-18,2021-04-16,3800
214,ESO2 3530F1,MINI S&P 500,Europea,ES,Call,0,0,0,3530,0,50,EUR,"659,6","646,7",2021-06-18,2021-04-16,3800
215,ESO2 3530R1,MINI S&P 500,Europea,ES,Put,0,0,0,3530,0,50,EUR,"13,3","14,3",2021-06-18,2021-04-16,3800
216,ESO2 3540R1,MINI S&P 500,Europea,ES,Put,0,0,0,3540,0,50,EUR,"13,6","14,7",2021-06-18,2021-04-16,3800
217,ESO2 3540F1,MINI S&P 500,Europea,ES,Call,0,0,0,3540,0,50,EUR,"649,9",637,2021-06-18,2021-04-16,3800
218,ESO2 3550R1,MINI S&P 500,Europea,ES,Put,0,0,0,3550,0,50,EUR,14,"15,1",2021-06-18,2021-04-16,3800
219,ESO2 3550F1,MINI S&P 500,Europea,ES,Call,0,0,0,3550,0,50,EUR,"640,3","627,4",2021-06-18,2021-04-16,3800
220,ESO2 3560R1,MINI S&P 500,Europea,ES,Put,0,0,0,3560,0,50,EUR,"14,4","15,5",2021-06-18,2021-04-16,3800
221,ESO2 3560F1,MINI S&P 500,Europea,ES,Call,0,0,0,3560,0,50,EUR,"630,7","617,8",2021-06-18,2021-04-16,3800
222,ESO2 3570F1,MINI S&P 500,Europea,ES,Call,0,0,0,3570,0,50,EUR,621,"608,3",2021-06-18,2021-04-16,3800
223,ESO2 3570R1,MINI S&P 500,Europea,ES,Put,0,0,0,3570,0,50,EUR,"14,8","15,9",2021-06-18,2021-04-16,3800
224,ESO2 3575F1,MINI S&P 500,Europea,ES,Call,0,0,0,3575,0,50,EUR,"616,2","603,5",2021-06-18,2021-04-16,3800
225,ESO2 3575R1,MINI S&P 500,Europea,ES,Put,0,0,0,3575,0,50,EUR,15,"16,1",2021-06-18,2021-04-16,3800
226,ESO2 3580R1,MINI S&P 500,Europea,ES,Put,0,0,0,3580,0,50,EUR,"15,2","16,3",2021-06-18,2021-04-16,3800
227,ESO2 3580F1,MINI S&P 500,Europea,ES,Call,0,0,0,3580,0,50,EUR,"611,4","598,7",2021-06-18,2021-04-16,3800
228,ESO2 3590R1,MINI S&P 500,Europea,ES,Put,0,0,0,3590,0,50,EUR,"15,6","16,8",2021-06-18,2021-04-16,3800
229,ESO2 3590F1,MINI S&P 500,Europea,ES,Call,0,0,0,3590,0,50,EUR,"601,9","589,2",2021-06-18,2021-04-16,3800
230,ESO2 3600R1,MINI S&P 500,Europea,ES,Put,0,0,0,3600,0,50,EUR,16,"17,3",2021-06-18,2021-04-16,3800
231,ESO2 3600F1,MINI S&P 500,Europea,ES,Call,0,0,0,3600,0,50,EUR,"592,3","579,6",2021-06-18,2021-04-16,3800
232,ESO2 3610R1,MINI S&P 500,Europea,ES,Put,0,0,0,3610,0,50,EUR,"16,5","17,7",2021-06-18,2021-04-16,3800
233,ESO2 3610F1,MINI S&P 500,Europea,ES,Call,0,0,0,3610,0,50,EUR,"582,7","570,1",2021-06-18,2021-04-16,3800
234,ESO2 3620F1,MINI S&P 500,Europea,ES,Call,0,0,0,3620,0,50,EUR,"573,2","560,6",2021-06-18,2021-04-16,3800
235,ESO2 3620R1,MINI S&P 500,Europea,ES,Put,0,0,0,3620,0,50,EUR,"16,9","18,2",2021-06-18,2021-04-16,3800
236,ESO2 3625F1,MINI S&P 500,Europea,ES,Call,0,0,0,3625,0,50,EUR,"568,4","555,9",2021-06-18,2021-04-16,3800
237,ESO2 3625R1,MINI S&P 500,Europea,ES,Put,0,0,0,3625,0,50,EUR,"17,2","18,5",2021-06-18,2021-04-16,3800
238,ESO2 3630F1,MINI S&P 500,Europea,ES,Call,0,0,0,3630,0,50,EUR,"563,7","551,1",2021-06-18,2021-04-16,3800
239,ESO2 3630R1,MINI S&P 500,Europea,ES,Put,0,0,0,3630,0,50,EUR,"17,4","18,7",2021-06-18,2021-04-16,3800
240,ESO2 3640F1,MINI S&P 500,Europea,ES,Call,0,0,0,3640,0,50,EUR,"554,2","541,7",2021-06-18,2021-04-16,3800
241,ESO2 3640R1,MINI S&P 500,Europea,ES,Put,0,0,0,3640,0,50,EUR,"17,9","19,3",2021-06-18,2021-04-16,3800
242,ESO2 3650R1,MINI S&P 500,Europea,ES,Put,0,0,0,3650,0,50,EUR,"18,4","19,8",2021-06-18,2021-04-16,3800
243,ESO2 3650F1,MINI S&P 500,Europea,ES,Call,0,0,0,3650,0,50,EUR,"544,7","532,2",2021-06-18,2021-04-16,3800
244,ESO2 3660F1,MINI S&P 500,Europea,ES,Call,0,0,0,3660,0,50,EUR,"535,2","522,8",2021-06-18,2021-04-16,3800
245,ESO2 3660R1,MINI S&P 500,Europea,ES,Put,0,0,0,3660,0,50,EUR,"18,9","20,4",2021-06-18,2021-04-16,3800
246,ESO2 3670F1,MINI S&P 500,Europea,ES,Call,0,0,0,3670,0,50,EUR,"525,7","513,4",2021-06-18,2021-04-16,3800
247,ESO2 3670R1,MINI S&P 500,Europea,ES,Put,0,0,0,3670,0,50,EUR,"19,4",21,2021-06-18,2021-04-16,3800
248,ESO2 3675R1,MINI S&P 500,Europea,ES,Put,0,0,0,3675,0,50,EUR,"19,7","21,3",2021-06-18,2021-04-16,3800
249,ESO2 3675F1,MINI S&P 500,Europea,ES,Call,0,0,0,3675,0,50,EUR,521,"508,7",2021-06-18,2021-04-16,3800
250,ESO2 3680F1,MINI S&P 500,Europea,ES,Call,0,0,0,3680,0,50,EUR,"516,3",504,2021-06-18,2021-04-16,3800
251,ESO2 3680R1,MINI S&P 500,Europea,ES,Put,0,0,0,3680,0,50,EUR,20,"21,6",2021-06-18,2021-04-16,3800
252,ESO2 3690F1,MINI S&P 500,Europea,ES,Call,0,0,0,3690,0,50,EUR,"506,9","494,6",2021-06-18,2021-04-16,3800
253,ESO2 3690R1,MINI S&P 500,Europea,ES,Put,0,0,0,3690,0,50,EUR,"20,6","22,2",2021-06-18,2021-04-16,3800
254,ESO2 3700R1,MINI S&P 500,Europea,ES,Put,0,0,0,3700,0,50,EUR,"21,2","22,8",2021-06-18,2021-04-16,3800
255,ESO2 3700F1,MINI S&P 500,Europea,ES,Call,0,0,0,3700,0,50,EUR,"497,4","485,2",2021-06-18,2021-04-16,3800
256,ESO2 3710F1,MINI S&P 500,Europea,ES,Call,0,0,0,3710,0,50,EUR,"488,1","475,9",2021-06-18,2021-04-16,3800
257,ESO2 3710R1,MINI S&P 500,Europea,ES,Put,0,0,0,3710,0,50,EUR,"21,8","23,5",2021-06-18,2021-04-16,3800
258,ESO2 3720F1,MINI S&P 500,Europea,ES,Call,0,0,0,3720,0,50,EUR,"478,7","466,6",2021-06-18,2021-04-16,3800
259,ESO2 3720R1,MINI S&P 500,Europea,ES,Put,0,0,0,3720,0,50,EUR,"22,4","24,2",2021-06-18,2021-04-16,3800
260,ESO2 3725F1,MINI S&P 500,Europea,ES,Call,0,0,0,3725,0,50,EUR,474,"461,9",2021-06-18,2021-04-16,3800
261,ESO2 3725R1,MINI S&P 500,Europea,ES,Put,0,0,0,3725,0,50,EUR,"22,7","24,5",2021-06-18,2021-04-16,3800
262,ESO2 3730F1,MINI S&P 500,Europea,ES,Call,0,0,0,3730,0,50,EUR,"469,3","457,2",2021-06-18,2021-04-16,3800
263,ESO2 3730R1,MINI S&P 500,Europea,ES,Put,0,0,0,3730,0,50,EUR,"23,1","24,9",2021-06-18,2021-04-16,3800
264,ESO2 3740R1,MINI S&P 500,Europea,ES,Put,0,0,0,3740,0,50,EUR,"23,7","25,6",2021-06-18,2021-04-16,3800
265,ESO2 3740F1,MINI S&P 500,Europea,ES,Call,0,0,0,3740,0,50,EUR,460,448,2021-06-18,2021-04-16,3800
266,ESO2 3750F1,MINI S&P 500,Europea,ES,Call,0,0,0,3750,0,50,EUR,"450,7","438,7",2021-06-18,2021-04-16,3800
267,ESO2 3750R1,MINI S&P 500,Europea,ES,Put,0,0,0,3750,0,50,EUR,"24,4","26,3",2021-06-18,2021-04-16,3800
268,ESO2 3760R1,MINI S&P 500,Europea,ES,Put,0,0,0,3760,0,50,EUR,"25,1","27,1",2021-06-18,2021-04-16,3800
269,ESO2 3760F1,MINI S&P 500,Europea,ES,Call,0,0,0,3760,0,50,EUR,"441,4","429,5",2021-06-18,2021-04-16,3800
270,ESO2 3770R1,MINI S&P 500,Europea,ES,Put,0,0,0,3770,0,50,EUR,"25,9","27,9",2021-06-18,2021-04-16,3800
271,ESO2 3770F1,MINI S&P 500,Europea,ES,Call,0,0,0,3770,0,50,EUR,"432,2","420,3",2021-06-18,2021-04-16,3800
272,ESO2 3775R1,MINI S&P 500,Europea,ES,Put,0,0,0,3775,0,50,EUR,"26,3","28,3",2021-06-18,2021-04-16,3800
273,ESO2 3775F1,MINI S&P 500,Europea,ES,Call,0,0,0,3775,0,50,EUR,"427,5","415,7",2021-06-18,2021-04-16,3800
274,ESO2 3780R1,MINI S&P 500,Europea,ES,Put,0,0,0,3780,0,50,EUR,"26,6","28,7",2021-06-18,2021-04-16,3800
275,ESO2 3780F1,MINI S&P 500,Europea,ES,Call,0,0,0,3780,0,50,EUR,"422,9","411,1",2021-06-18,2021-04-16,3800
276,ESO2 3790R1,MINI S&P 500,Europea,ES,Put,0,0,0,3790,0,50,EUR,"27,4","29,5",2021-06-18,2021-04-16,3800
277,ESO2 3790F1,MINI S&P 500,Europea,ES,Call,0,0,0,3790,0,50,EUR,"413,7","401,9",2021-06-18,2021-04-16,3800
278,ESO2 3800R1,MINI S&P 500,Europea,ES,Put,0,0,0,3800,0,50,EUR,"28,2","30,4",2021-06-18,2021-04-16,3800
279,ESO2 3800F1,MINI S&P 500,Europea,ES,Call,0,0,0,3800,0,50,EUR,"404,5","392,8",2021-06-18,2021-04-16,3800
280,ESO2 3810F1,MINI S&P 500,Europea,ES,Call,0,0,0,3810,0,50,EUR,"395,4","383,7",2021-06-18,2021-04-16,3800
281,ESO2 3810R1,MINI S&P 500,Europea,ES,Put,0,0,0,3810,0,50,EUR,"29,1","31,3",2021-06-18,2021-04-16,3800
282,ESO2 3820F1,MINI S&P 500,Europea,ES,Call,0,0,0,3820,0,50,EUR,"386,2","374,6",2021-06-18,2021-04-16,3800
283,ESO2 3820R1,MINI S&P 500,Europea,ES,Put,0,0,0,3820,0,50,EUR,30,"32,2",2021-06-18,2021-04-16,3800
284,ESO2 3825R1,MINI S&P 500,Europea,ES,Put,0,0,0,3825,0,50,EUR,"30,4","32,7",2021-06-18,2021-04-16,3800
285,ESO2 3825F1,MINI S&P 500,Europea,ES,Call,0,0,0,3825,0,50,EUR,"381,7","370,1",2021-06-18,2021-04-16,3800
286,ESO2 3830R1,MINI S&P 500,Europea,ES,Put,0,0,0,3830,0,50,EUR,"30,9","33,2",2021-06-18,2021-04-16,3800
287,ESO2 3830F1,MINI S&P 500,Europea,ES,Call,0,0,0,3830,0,50,EUR,"377,1","365,6",2021-06-18,2021-04-16,3800
288,ESO2 3840F1,MINI S&P 500,Europea,ES,Call,0,0,0,3840,0,50,EUR,"368,1","356,6",2021-06-18,2021-04-16,3800
289,ESO2 3840R1,MINI S&P 500,Europea,ES,Put,0,0,0,3840,0,50,EUR,"31,8","34,2",2021-06-18,2021-04-16,3800
290,ESO2 3850F1,MINI S&P 500,Europea,ES,Call,0,0,0,3850,0,50,EUR,359,"347,6",2021-06-18,2021-04-16,3800
291,ESO2 3850R1,MINI S&P 500,Europea,ES,Put,0,0,0,3850,0,50,EUR,"32,7","35,2",2021-06-18,2021-04-16,3800
292,ESO2 3860F1,MINI S&P 500,Europea,ES,Call,0,0,0,3860,0,50,EUR,350,"338,6",2021-06-18,2021-04-16,3800
293,ESO2 3860R1,MINI S&P 500,Europea,ES,Put,0,0,0,3860,0,50,EUR,"33,7","36,3",2021-06-18,2021-04-16,3800
294,ESO2 3870R1,MINI S&P 500,Europea,ES,Put,0,0,0,3870,0,50,EUR,"34,8","37,3",2021-06-18,2021-04-16,3800
295,ESO2 3870F1,MINI S&P 500,Europea,ES,Call,0,0,0,3870,0,50,EUR,341,"329,7",2021-06-18,2021-04-16,3800
296,ESO2 3875R1,MINI S&P 500,Europea,ES,Put,0,0,0,3875,0,50,EUR,"35,3","37,9",2021-06-18,2021-04-16,3800
297,ESO2 3875F1,MINI S&P 500,Europea,ES,Call,0,0,0,3875,0,50,EUR,"336,6","325,3",2021-06-18,2021-04-16,3800
298,ESO2 3880F1,MINI S&P 500,Europea,ES,Call,0,0,0,3880,0,50,EUR,"332,1","320,9",2021-06-18,2021-04-16,3800
299,ESO2 3880R1,MINI S&P 500,Europea,ES,Put,0,0,0,3880,0,50,EUR,"35,8","38,5",2021-06-18,2021-04-16,3800
300,ESO2 3890F1,MINI S&P 500,Europea,ES,Call,0,0,0,3890,0,50,EUR,"323,2",312,2021-06-18,2021-04-16,3800
301,ESO2 3890R1,MINI S&P 500,Europea,ES,Put,0,0,0,3890,0,50,EUR,"36,9","39,6",2021-06-18,2021-04-16,3800
302,ESO2 3900R1,MINI S&P 500,Europea,ES,Put,0,0,0,3900,0,50,EUR,"38,1","40,9",2021-06-18,2021-04-16,3800
303,ESO2 3900F1,MINI S&P 500,Europea,ES,Call,0,0,0,3900,0,50,EUR,"314,3","303,3",2021-06-18,2021-04-16,3800
304,ESO2 3910F1,MINI S&P 500,Europea,ES,Call,0,0,0,3910,0,50,EUR,"305,5","294,5",2021-06-18,2021-04-16,3800
305,ESO2 3910R1,MINI S&P 500,Europea,ES,Put,0,0,0,3910,0,50,EUR,"39,2","42,1",2021-06-18,2021-04-16,3800
306,ESO2 3920R1,MINI S&P 500,Europea,ES,Put,0,0,0,3920,0,50,EUR,"40,5","43,4",2021-06-18,2021-04-16,3800
307,ESO2 3920F1,MINI S&P 500,Europea,ES,Call,0,0,0,3920,0,50,EUR,"296,7","285,8",2021-06-18,2021-04-16,3800
308,ESO2 3925F1,MINI S&P 500,Europea,ES,Call,0,0,0,3925,0,50,EUR,"292,4","281,5",2021-06-18,2021-04-16,3800
309,ESO2 3925R1,MINI S&P 500,Europea,ES,Put,0,0,0,3925,0,50,EUR,"41,1","44,1",2021-06-18,2021-04-16,3800
310,ESO2 3930R1,MINI S&P 500,Europea,ES,Put,0,0,0,3930,0,50,EUR,"41,7","44,8",2021-06-18,2021-04-16,3800
311,ESO2 3930F1,MINI S&P 500,Europea,ES,Call,0,0,0,3930,0,50,EUR,288,"277,2",2021-06-18,2021-04-16,3800
312,ESO2 3940F1,MINI S&P 500,Europea,ES,Call,0,0,0,3940,0,50,EUR,"279,3","268,6",2021-06-18,2021-04-16,3800
313,ESO2 3940R1,MINI S&P 500,Europea,ES,Put,0,0,0,3940,0,50,EUR,43,"46,2",2021-06-18,2021-04-16,3800
314,ESO2 3950R1,MINI S&P 500,Europea,ES,Put,0,0,0,3950,0,50,EUR,"44,4","47,6",2021-06-18,2021-04-16,3800
315,ESO2 3950F1,MINI S&P 500,Europea,ES,Call,0,0,0,3950,0,50,EUR,"270,7",260,2021-06-18,2021-04-16,3800
316,ESO2 3960R1,MINI S&P 500,Europea,ES,Put,0,0,0,3960,0,50,EUR,"45,8","49,1",2021-06-18,2021-04-16,3800
317,ESO2 3960F1,MINI S&P 500,Europea,ES,Call,0,0,0,3960,0,50,EUR,"262,1","251,5",2021-06-18,2021-04-16,3800
318,ESO2 3970F1,MINI S&P 500,Europea,ES,Call,0,0,0,3970,0,50,EUR,"253,6","243,1",2021-06-18,2021-04-16,3800
319,ESO2 3970R1,MINI S&P 500,Europea,ES,Put,0,0,0,3970,0,50,EUR,"47,3","50,7",2021-06-18,2021-04-16,3800
320,ESO2 3975R1,MINI S&P 500,Europea,ES,Put,0,0,0,3975,0,50,EUR,48,"51,5",2021-06-18,2021-04-16,3800
321,ESO2 3975F1,MINI S&P 500,Europea,ES,Call,0,0,0,3975,0,50,EUR,"249,3","238,9",2021-06-18,2021-04-16,3800
322,ESO2 3980F1,MINI S&P 500,Europea,ES,Call,0,0,0,3980,0,50,EUR,"245,1","234,7",2021-06-18,2021-04-16,3800
323,ESO2 3980R1,MINI S&P 500,Europea,ES,Put,0,0,0,3980,0,50,EUR,"48,8","52,3",2021-06-18,2021-04-16,3800
324,ESO2 3990R1,MINI S&P 500,Europea,ES,Put,0,0,0,3990,0,50,EUR,"50,4",54,2021-06-18,2021-04-16,3800
325,ESO2 3990F1,MINI S&P 500,Europea,ES,Call,0,0,0,3990,0,50,EUR,"236,7","226,4",2021-06-18,2021-04-16,3800
326,ESO2 4000R1,MINI S&P 500,Europea,ES,Put,0,0,0,4000,0,50,EUR,52,"55,8",2021-06-18,2021-04-16,3800
327,ESO2 4000F1,MINI S&P 500,Europea,ES,Call,0,0,0,4000,0,50,EUR,"228,3","218,2",2021-06-18,2021-04-16,3800
328,ESO2 4010F1,MINI S&P 500,Europea,ES,Call,0,0,0,4010,0,50,EUR,"220,1",210,2021-06-18,2021-04-16,3800
329,ESO2 4010R1,MINI S&P 500,Europea,ES,Put,0,0,0,4010,0,50,EUR,"53,8","57,6",2021-06-18,2021-04-16,3800
330,ESO2 4020R1,MINI S&P 500,Europea,ES,Put,0,0,0,4020,0,50,EUR,"55,6","59,6",2021-06-18,2021-04-16,3800
331,ESO2 4020F1,MINI S&P 500,Europea,ES,Call,0,0,0,4020,0,50,EUR,"211,9",202,2021-06-18,2021-04-16,3800
332,ESO2 4030R1,MINI S&P 500,Europea,ES,Put,0,0,0,4030,0,50,EUR,"57,4","61,6",2021-06-18,2021-04-16,3800
333,ESO2 4030F1,MINI S&P 500,Europea,ES,Call,0,0,0,4030,0,50,EUR,"203,7",194,2021-06-18,2021-04-16,3800
334,ESO2 4040F1,MINI S&P 500,Europea,ES,Call,0,0,0,4040,0,50,EUR,"195,7","186,1",2021-06-18,2021-04-16,3800
335,ESO2 4040R1,MINI S&P 500,Europea,ES,Put,0,0,0,4040,0,50,EUR,"59,4","63,7",2021-06-18,2021-04-16,3800
336,ESO2 4050F1,MINI S&P 500,Europea,ES,Call,0,0,0,4050,0,50,EUR,"187,8","178,3",2021-06-18,2021-04-16,3800
337,ESO2 4050R1,MINI S&P 500,Europea,ES,Put,0,0,0,4050,0,50,EUR,"61,5","65,9",2021-06-18,2021-04-16,3800
338,ESO2 4060R1,MINI S&P 500,Europea,ES,Put,0,0,0,4060,0,50,EUR,"63,6","68,2",2021-06-18,2021-04-16,3800
339,ESO2 4060F1,MINI S&P 500,Europea,ES,Call,0,0,0,4060,0,50,EUR,"179,9","170,6",2021-06-18,2021-04-16,3800
340,ESO2 4070F1,MINI S&P 500,Europea,ES,Call,0,0,0,4070,0,50,EUR,"172,2",163,2021-06-18,2021-04-16,3800
341,ESO2 4070R1,MINI S&P 500,Europea,ES,Put,0,0,0,4070,0,50,EUR,"65,9","70,6",2021-06-18,2021-04-16,3800
342,ESO2 4080F1,MINI S&P 500,Europea,ES,Call,0,0,0,4080,0,50,EUR,"164,6","155,6",2021-06-18,2021-04-16,3800
343,ESO2 4080R1,MINI S&P 500,Europea,ES,Put,0,0,0,4080,0,50,EUR,"68,3","73,2",2021-06-18,2021-04-16,3800
344,ESO2 4090R1,MINI S&P 500,Europea,ES,Put,0,0,0,4090,0,50,EUR,"70,8","75,8",2021-06-18,2021-04-16,3800
345,ESO2 4090F1,MINI S&P 500,Europea,ES,Call,0,0,0,4090,0,50,EUR,"157,1","148,2",2021-06-18,2021-04-16,3800
346,ESO2 4100F1,MINI S&P 500,Europea,ES,Call,0,0,0,4100,0,50,EUR,"149,8","141,1",2021-06-18,2021-04-16,3800
347,ESO2 4100R1,MINI S&P 500,Europea,ES,Put,0,0,0,4100,0,50,EUR,"73,5","78,7",2021-06-18,2021-04-16,3800
348,ESO2 4110R1,MINI S&P 500,Europea,ES,Put,0,0,0,4110,0,50,EUR,"76,2","81,6",2021-06-18,2021-04-16,3800
349,ESO2 4110F1,MINI S&P 500,Europea,ES,Call,0,0,0,4110,0,50,EUR,"142,5",134,2021-06-18,2021-04-16,3800
350,ESO2 4120R1,MINI S&P 500,Europea,ES,Put,0,0,0,4120,0,50,EUR,"79,2","84,8",2021-06-18,2021-04-16,3800
351,ESO2 4120F1,MINI S&P 500,Europea,ES,Call,0,0,0,4120,0,50,EUR,"135,5","127,2",2021-06-18,2021-04-16,3800
352,ESO2 4130F1,MINI S&P 500,Europea,ES,Call,0,0,0,4130,0,50,EUR,"128,6","120,5",2021-06-18,2021-04-16,3800
353,ESO2 4130R1,MINI S&P 500,Europea,ES,Put,0,0,0,4130,0,50,EUR,"82,3","88,1",2021-06-18,2021-04-16,3800
354,ESO2 4140F1,MINI S&P 500,Europea,ES,Call,0,0,0,4140,0,50,EUR,"121,8","113,9",2021-06-18,2021-04-16,3800
355,ESO2 4140R1,MINI S&P 500,Europea,ES,Put,0,0,0,4140,0,50,EUR,"85,5","91,5",2021-06-18,2021-04-16,3800
356,ESO2 4150F1,MINI S&P 500,Europea,ES,Call,0,0,0,4150,0,50,EUR,"115,2","107,6",2021-06-18,2021-04-16,3800
357,ESO2 4150R1,MINI S&P 500,Europea,ES,Put,0,0,0,4150,0,50,EUR,"88,9","95,2",2021-06-18,2021-04-16,3800
358,ESO2 4160R1,MINI S&P 500,Europea,ES,Put,0,0,0,4160,0,50,EUR,"92,6",99,2021-06-18,2021-04-16,3800
359,ESO2 4160F1,MINI S&P 500,Europea,ES,Call,0,0,0,4160,0,50,EUR,"108,9","101,4",2021-06-18,2021-04-16,3800
360,ESO2 4170F1,MINI S&P 500,Europea,ES,Call,0,0,0,4170,0,50,EUR,"102,7","95,4",2021-06-18,2021-04-16,3800
361,ESO2 4170R1,MINI S&P 500,Europea,ES,Put,0,0,0,4170,0,50,EUR,"96,4",103,2021-06-18,2021-04-16,3800
362,ESO2 4180F1,MINI S&P 500,Europea,ES,Call,0,0,0,4180,0,50,EUR,"96,7","89,7",2021-06-18,2021-04-16,3800
363,ESO2 4180R1,MINI S&P 500,Europea,ES,Put,0,0,0,4180,0,50,EUR,"100,4","107,3",2021-06-18,2021-04-16,3800
364,ESO2 4190R1,MINI S&P 500,Europea,ES,Put,0,0,0,4190,0,50,EUR,"104,6","111,7",2021-06-18,2021-04-16,3800
365,ESO2 4190F1,MINI S&P 500,Europea,ES,Call,0,0,0,4190,0,50,EUR,"90,9","84,1",2021-06-18,2021-04-16,3800
366,ESO2 4200F1,MINI S&P 500,Europea,ES,Call,0,0,0,4200,0,50,EUR,"85,3","78,8",2021-06-18,2021-04-16,3800
367,ESO2 4200R1,MINI S&P 500,Europea,ES,Put,0,0,0,4200,0,50,EUR,109,"116,4",2021-06-18,2021-04-16,3800
368,ESO2 4210F1,MINI S&P 500,Europea,ES,Call,0,0,0,4210,0,50,EUR,"79,9","73,7",2021-06-18,2021-04-16,3800
369,ESO2 4210R1,MINI S&P 500,Europea,ES,Put,0,0,0,4210,0,50,EUR,"113,6","121,3",2021-06-18,2021-04-16,3800
370,ESO2 4220R1,MINI S&P 500,Europea,ES,Put,0,0,0,4220,0,50,EUR,"118,4","126,4",2021-06-18,2021-04-16,3800
371,ESO2 4220F1,MINI S&P 500,Europea,ES,Call,0,0,0,4220,0,50,EUR,"74,7","68,8",2021-06-18,2021-04-16,3800
372,ESO2 4230F1,MINI S&P 500,Europea,ES,Call,0,0,0,4230,0,50,EUR,"69,8","64,1",2021-06-18,2021-04-16,3800
